sender,no_reacts,text,label
$USER0120,3,"Terhes crede că toți suntem prosti !!! Pentru cine să lupte romanii ?? Pentru Johanus, Arafat, Rafila, Câțu ???",OTHER
$USER1637,0,Sa vorbească ANGELO GEORGIANO ! SI DESPINA SPOIALĂ ! FELICITĂRI LOR PENTRU ORGANIZATIE PENTRU VIAȚĂ !,OTHER
$USER1793,1,Vrem neutralitate! Nu vrem razboi!,OTHER
$USER1710,0,"PUTIN să îi termine pe IOHANIS, CIUCĂ, CIOLACU SI CELOR LAȚI TRĂDĂTORI",OTHER
$USER0214,4,"Și Ucraina la fel de dușmană României, Dl. Terhes. Fiți obiectiv",OTHER
$USER0766,2,Madama care poartă 46 la pantof înainte a fost nene ???,OTHER
$USER1654,0,Felicitari!! Georgiani!!,OTHER
$USER0833,0,Vrem anticipate,OTHER
$USER1097,0,"Dar, se aude că ordinele vin din afară și autoritățile doar le execută.... dacă va fi un nou președinte v-a decide intern, fără ordine din afară ?",OTHER
$USER0587,0,Felicitări pentru emisiune!,OTHER
$USER0161,0,Inchideti si deschideti,OTHER
$USER0024,0,Mare RESPECT PENTRU TOT CEEA CE FACEȚI PENTRU ROMÂNIA.,OTHER
$USER0421,3,Eu l as alege pe Zelenski,OTHER
$USER0115,0,Cred ca la rusi vaxul nu este obligatoriu.,OTHER
$USER0626,0,Diplome pe bani totul pe bani,OTHER
$USER1880,0,Si-a cerut scuze,OTHER
$USER0561,0,Buona serata oameni de omenie Respect din inima!,OTHER
$USER0729,0,Traiasca comunismul,OTHER
$USER1071,0,Multă putere aur,OTHER
$USER0365,0,Are un deget în fund,OTHER
$USER1702,1,Bravo Diana! Si eu in calitate de mama nu permit nimanui sa se atinga de copilul meu,OTHER
$USER0940,0,Nu distribuiți că nu merită,OTHER
$USER1805,0,De ce Aur nu vi se alătură??,OTHER
$USER0436,0,"Suntem intr o piesa de teatru,foarte prost regizata.Rolurile principale sunt prea slabi si vânduți asa ca ,finalul este al altora,noi nu intram in scena.Din păcate!!",OTHER
$USER1730,0,DOAMNA SOSOACA NU ANTELEG ASTIA CARE CONDUC ROMANIA TREBUIE SCOSI AFARA CU FORTA SI PRELUATI DUMNEAVOASTRA PUTEREAAAA REVOLUTIEEE,OTHER
$USER0282,0,Americani ne trebuie..,OTHER
$USER1522,0,"DOMNULE CRISTIAN TERHEȘ ; spune Domnule cum ai vrut să-i iei funcția Doamnei Senator Diana Ivanovici Șoșoacă, din funcția de Vicepreședinte al Organizației Mondiale pentru Viață !",OTHER
$USER1226,0,"Nu ne bagati in razboi,nui razboiul nostru ,vrem pace in Romamia .",OTHER
$USER0698,0,Domnul Neamtu este un om foarte bine pregatiti!,OTHER
$USER0064,2,Sănătate d-na Diana și putere să vă de-a Dumnezeu să faceți tot ce va-ți propus! Doamne ajută! Vă iubim!,OTHER
$USER0638,0,Iar ai dato in ani 40 ??? Povestestene de la 89 mai aproape,OTHER
$USER1514,3,Terhes dacă intradevar ai fost investit popă fa-ti datoria altfel stii ce te asteapta bănuiesc nu poti sluji la doi domni ori cu dumnezeu ori cu Mamona!,OTHER
$USER1252,0,Baaaa voi ați înnebunit cu toții?voi nici nu ar trebui să pomeniți despre război? De ce Germania nu vorbește despre acest război?,OTHER
$USER1317,2,AUR a schimbat macazul !!!,OTHER
$USER1541,0,"Marcela Caba Stai bine , vine francezul ( alt tiran )",OTHER
$USER1467,0,Posibil Putin să facă parte din planul jegos al globaliștilor.,OTHER
$USER1744,0,Dacă familia lui Iohannis copiii lui Iohannis priministru formează și și apă rece,OTHER
$USER0567,0,Sere agricole m-ai sunat în țară,OTHER
$USER0321,1,Sclavul PSD-ului Gabriel zetea,OTHER
$USER0775,0,Alina Macsim de ce,OTHER
$USER0173,2,Ești putinist se vede de la o posta Aurelian!Vrei sa pari auta,OTHER
$USER1487,2,"Oameni au dreptate nu este problema noastră ce face Rusia , mesajul nostru este să fim neutri ,neutri domnilor și relația de prietenie cu Rusia",OTHER
$USER0117,5,"Chiar asa domnule Terhes, chiar asa varzā este Armata Rusa??, pāi dacā vrea Rusia vā ia Bruxelul de unde mâncati pâine albā, domnule Terhes",OTHER
$USER1921,0,"Multumim din suflet, sunteti vocea noastra!",OTHER
$USER1459,0,"Putin nu este așa criminal cum ziceți ,Biden este mai mare decăt el",OTHER
$USER0257,0,Cu ocazia războiului creste populația romaniei,OTHER
$USER1807,0,Pace !și RRSPECT,OTHER
$USER0082,0,Terhes te-am iubit pana la Ucraina,OTHER
$USER1440,0,Parinte te-ai vindut,OTHER
$USER0120,0,Dr CĂLIN GEORGESCU Președinte al României !!!!,OTHER
$USER0002,0,Ioha este santajat cu traficul de copii .,OTHER
$USER1238,0,Pace nebunie mare in tara asa de ziua femeii hu hu mor cu voi de git fara sa va atingeti de copii nostri,OTHER
$USER1260,0,STOP draftul! Vrem pace!!!,OTHER
$USER1690,0,Doamne ajută părinte!,OTHER
$USER0115,0,Cei din guvern si sanatate si au pierdut deja job ul din cauza vaxului.Din pacate Trudeau ne a inscris in programul pilot al WEF ptr digital ID. Hard times ahead for Canada.,OTHER
$USER1261,0,Ce mint asta pesedisti,OTHER
$USER1488,0,Taci Lazarus sa ascultam idei bune de la omul asta deștept.,OTHER
$USER0356,2,NEUTRALITATEEEEEEEEE,OTHER
$USER1480,0,Pe noi ne ascuta cineva ?,OTHER
$USER1729,1,Jos Iohanis astazi maine e prea tarziu!!!,OTHER
$USER1785,1,"Nădejdea noastră ,e numai la tine Doamne căci tu ai zis ,când și venit printre noi Veniți la mine ,toți cei osteniți și împovărați ,și eu va voi odihni pe voi",OTHER
$USER0413,0,DAAA PREȘEDINTELE AMERICAN ARE MULTĂ TREABĂ.SA ANGAJAT !,OTHER
$USER0596,0,"Americani l,au procvocat pe putin ,,de ce s,au anfiintat an jurul rusiei si vor si ucraina de ce ? Vor sa atace rusia (AMERICA = BALAURUL DIN BIBLIE )",OTHER
$USER1689,0,MA CIUCA JOS MASCA,OTHER
$USER1741,1,tot asa si Italia a primit emigranti in tara lor si au fost violata studente in subpasajele din gari,OTHER
$USER0646,0,Nu este un evreu si un dansator pe tocuri,OTHER
$USER1688,0,Nu mai sunt speranțe pentru noi!,OTHER
$USER1427,0,Ai dreptate Marta ?,OTHER
$USER1144,0,În primu rand sa fie OM și apoi român și sa aibă o familie cu copii!,OTHER
$USER0055,0,Felicitări bravi români,OTHER
$USER1503,0,Terhes a mers cu ajutore an Ucraina prin romania nu.....erau multi romani care au probleme ...,OTHER
$USER0917,0,Corect adriana jos iohanis jos cartu la pușcărie cu toți hoți din parlament și guvern,OTHER
$USER1075,2,POPIRUL NU VREA. DICTATURĂ MILITARĂ ÎN ȚARĂ.,OTHER
$USER0566,0,Neinteresant ești tu,OTHER
$USER0723,0,L-ati invitat pe dl.Mihai Neamtu ca sa-i laude pe americani ?Ca asta face pe blogul lui !,OTHER
$USER0093,0,"Asa pregatec si mascaricii nostri conducatori,vor sa ne batem cu rusii!",OTHER
$USER1728,0,"Bravo doamna Diana,respect pentru curajul dumneavoastră!",OTHER
$USER1556,0,Silviu Dragoe Perfecta dreptate !!,OTHER
$USER0555,0,VREM PACEEEE...NU RAZBOI !,OTHER
$USER1582,0,Traiasca rominia libera si tara noastra romina,OTHER
$USER0051,0,Poprul nu a stiut si daca ar fi stiut ce ar fi putut sa faca???!!!,OTHER
$USER0170,0,"Oligarhii ucrainieni au fost primii care au fugit. ZELENSKY un actoras, care a dansat cu penisul pe un pian",OTHER
$USER0084,0,"TERHES, AI FOST 17 ANI IN SUA, L AI VĂZUT PE IUBI CÎȚU PE ACOLO??? CINE V A SPONSORIZAT IN SUA, BANDIȚILOR",OTHER
$USER1627,0,La multi ani scumpa mea romanca de fier,OTHER
$USER0590,0,E problema cu ce ne transmite,OTHER
$USER1121,0,Nu aș vota-o niciodată!,OTHER
$USER0027,0,Felicitări Mihai Lasca !,OTHER
$USER0697,0,"MACOVEI , PA-PA",OTHER
$USER0115,0,Nu I pasa lui Terhes cand este numit globalist! Pai ce conteaza parerea oamenilor. El are o agenda de dus la capat.,OTHER
$USER0310,0,Kamala iai adus lui Verner ceva ???? Sapca are .... Poate o caciula cai cam frig an SINERIA .... Huooo huooo VREM PACE PACE PACE ..!!!!!,OTHER
$USER0145,0,Undes trădători Aur,OTHER
$USER0296,0,ciolacul cu trei suflete calde,OTHER
$USER1839,0,Jos tradatorii din guvern!,OTHER
$USER0826,4,Totul este o excrocherie a criminalilor capitaliști UE și SUA!,OTHER
$USER0992,0,"Kovesi va fi numită președinta, votul nostru NU CONTEAZA",OTHER
$USER1418,0,Lazarus părerea me personală ar fi să îți schimbi meseria,OTHER
$USER0597,0,"Să nu provoace un accident ,să tragă pe dreapta",OTHER
$USER0489,0,"dar exploatarea sa fie la 60 - 40 pentru noi, cel putin, gazul din Marea Neagra",OTHER
$USER1825,1,"Acum, nu ne mai apară NATO ! De ce se încorporează copiii care nu au văzut o armă în viața lor și care nu vor război ?!?",OTHER
$USER1689,1,JOS MAFIA NE AM SATURAT.,OTHER
$USER0228,0,Dar cine e vinovat? Dacă ai conștiința refuzi sa faci un rău miilor de oameni! Deci nu e nevinovat!,OTHER
$USER1507,0,Totul pleca de la americani sa ajungă la putere dezbina Europa tot,OTHER
$USER0783,0,RESPECT DOAMNA DIANA SOSOACA!,OTHER
$USER0626,0,Domnu Chitic vb când ajungeți acasă,OTHER
$USER0915,0,"Luis merg și eu, dar avem copii, dacă ei ar fi recrutați sau luați la război ăștia sar împușca singuri ptr că nu știu să țină o armă în mină",OTHER
$USER1736,0,Voi la conducere.,OTHER
$USER0041,0,Mittal a făcut la fel peste tot în România,OTHER
$USER0113,0,"Asta a fost politica NATO ....distrugerea armatei române si sa platim taxa de smecher la NATO ..2,5% din Pib",OTHER
$USER0633,2,Ce s-a supărat ăla asa? Zici ca la cine știe ce emisiune a venit,OTHER
$USER0953,0,Noi suntem mici fata de alti.,OTHER
$USER1386,0,De unde stiti ca urmam noi ? Numai aiureli vorbiti !,OTHER
$USER0952,0,"Astăzi într-o subunitate din Constanța ,o santinelă e dezarmată de PM +muniție!!!",OTHER
$USER1581,0,DOAMNE AJUTA. FELICITARI DOAMNA SENATOR DIANA SOSOACA,OTHER
$USER0217,0,Ur sula e ocupata cu ciparea)))activeaza productia de cipuri,OTHER
$USER0496,0,NATO e un jefuitor de țări ?,OTHER
$USER0386,0,Aoleu. Aia doi se iau la bataie,OTHER
$USER1721,0,Unde e Tradatorul Radu moraru ???,OTHER
$USER0701,0,Nu vrem să fim colonie !,OTHER
$USER0846,0,Mergi pe altul live,OTHER
$USER0059,0,"Nu au pus frana ,scoate altceva pe piata",OTHER
$USER0365,0,E inevitabil un scandal cu Guvernul,OTHER
$USER1277,1,"Dictatură capitalistă , mai periculoasă decât dictatura comunistă?!",OTHER
$USER1174,0,Numai prosti vorbesti nu iesti tu in masura dute acasa LA oale,OTHER
$USER1092,0,Felicitări George Simion Mult succes!!,OTHER
$USER1208,0,Nu avem nevoie de asa ceva,OTHER
$USER0835,0,Rusu spune ceia ce-i convine lui.,OTHER
$USER0311,0,A dispărut covidul,OTHER
$USER1263,2,Întrebați și poporul dacă e de acord,OTHER
$USER1687,0,Demisia guvernului tradator si criminal,OTHER
$USER0025,0,Buna ziua tuturor,OTHER
$USER0533,0,Este in coma alcoolica !,OTHER
$USER0161,0,NE CERTAM DEGEABA CU UCRAINA....,OTHER
$USER1223,1,Atata am de zis Iohanis sa îsi vada de treaba sa nu mai bage batul prin gard sa tot jidare ca nu are rost sa intram întrun razboi care nu e al nostru noi trebuie sa fim neutri.,OTHER
$USER0908,0,Nu mai avem euro an an băncii,OTHER
$USER1682,0,Aglaia Ionescu așa merită,OTHER
$USER1756,0,"Stau cuminti,isi asculta stapanii,sa nu deranjeze.",OTHER
$USER1700,4,"Terhes ocupat cu ajutorul pt ucraina, si noua ne a întors spatele",OTHER
$USER0096,0,"Mulții rusofili sunt pe aici, care nu accepta ce se vb despre criminalul putin..",OTHER
$USER1102,0,Felicitari Aur!,OTHER
$USER1524,0,"Alina Macsim, El e ardelean, nu e grec, e de confesiune greco-catolică, adică e un popă papistaș dpdv administrativ-canonic, deși în biserica lor oficiază o liturghie aparent ortodoxă.",OTHER
$USER1716,0,Bvooooo..demisia,OTHER
$USER1284,1,"Inflația e la cote maxime și creste în continuu,ptr. asta nu faceți nimic,e sfârșitul lumii,nimeni nu mai judeca?",OTHER
$USER0075,0,Mare respect pt tine d-na Diana de adevarat,OTHER
$USER1424,0,"...doi lupi trag de un ,, leș' !!!,ghiciți cine este acel ,,les'...???",OTHER
$USER0131,0,"Stai linistit ca sunt lângă Dunăre, sunt pe insula serpilor",OTHER
$USER1399,0,Nu mulțumim! Mai bine fiecare in tara lor!,OTHER
$USER1916,1,Tu nu ai copiii? Poate nu ești romanca 100% de asta nu te interesează ce se întâmple cu România.,OTHER
$USER0527,0,Biden trebuia sa se duca in paralel la Moscova. Cu putin noroc Kamala ajungea prima femeie presedinte al SUA. Uraaaa! E o tipa faina! Datorita voturilor pentru ea a castigat tataie!,OTHER
$USER0159,0,"Romania este in nato. Putin nu ar ataca Romania niciodată pentru că știe ce va urma , așa cum spuneți dmv ar deschide cutia Pandora",OTHER
$USER1185,0,A fost călcat de tancuri,OTHER
$USER0679,0,"Neamtule, ce te doare capu de rursii?",OTHER
$USER0102,2,Neutralitate. Ruşii nu-s duşmanii noştrii. Naziştii din Ucraina sunt.,OTHER
$USER0626,0,"Și,,,,,țoalele,,,,sunt făcute în China și India",OTHER
$USER1615,0,iei sa mearga la Război nu Romani. Noi nu vrem Război,OTHER
$USER1544,0,"Luis au nevoie de oameni bolavi,preocupati sa se ducu cu capu...",OTHER
$USER0314,0,Ro să se gândească la propriu l popor,OTHER
$USER0342,0,Bă opriți exporturile de alimente,OTHER
$USER0791,0,Ioana Chirieci sunt doar un om..sunt aici sq învăț din greșeli..am greșit îmi asum și merg inainte..învăț din greșeli,OTHER
$USER1049,0,"Comentarii răutăcioase,le este frică de AUR.",OTHER
$USER1123,0,Bună seara dragilor !,OTHER
$USER1387,0,Rusia va avea graniță cu Germania! NATO=URSS! Vestul europei va fi vândută de SUA pe gaze și petrol de la ruși! Totul nu este decât joc de glezne ale dinților!,OTHER
$USER0538,1,Poporul român vrea neutralitate Poporul român vrea PACE,OTHER
$USER0169,0,SĂ NU SE SCHIMBE CONSTITUȚIA ROMÂNIEI !,OTHER
$USER1803,0,Și ceilalți parlamentari își trimit copiii la moarte?,OTHER
$USER1401,0,Nu mai suntem in ani 80....acum rachetele,OTHER
$USER0681,0,"Arafat nu este vinovat pentru morții din perioada pandemiei. Vinovați sunt alții, mai mari decât Arafat.",OTHER
$USER1831,0,Clara Popescu ai copii??? Troll,OTHER
$USER1617,0,Respect doamna Diana.,OTHER
$USER1276,0,Singurul loc unde se vorbește și despre prețuri,OTHER
$USER0796,2,"Vrem ca Romania sa fie neutrá. Vrem pace si liniste, nu razboi.",OTHER
$USER1527,0,"Vrem PACE, NU RAZBOI !",OTHER
$USER1625,0,IOHANIS NU-I DE-AL NOSTRU. DUCA SA....,OTHER
$USER0272,2,Mama mia ce făcătură. Voi nu vedeți că America împinge România în război? Trezireaaaaaa până nu este prea târziu.,OTHER
$USER0084,0,"CE TREABA AVEȚI CU RUSII, VEDEȚI VA DE ROMÂNI ȘI ROMÂNIA",OTHER
$USER1163,0,"Au ajuns oamenii să plece din tara lor, din pricina locurilor de muncă. Că a-ți distrus țara definitiv de 32 de ani. A-ți vândut tot la străini.",OTHER
$USER0194,0,ROexit că ăștia ne fac zombi,OTHER
$USER0868,2,Pai ce mai cazan... sua da explicatii cuiva pentru laboratoarele din ucraina,OTHER
$USER1900,0,Scoteti afara pe Iohanes ši ARAFAT Ciuc CIOLAC afara di-n guvern,OTHER
$USER1757,0,"Crema pace,neutralitate",OTHER
$USER0447,0,Interesul anerici razboiul.,OTHER
$USER0606,0,"Insula șerpilor se afla la 22 de mile distanta de România. Dacă rusi ocupă insula șerpilor care aparține România atunci România, NATO, UE va întra în război.",OTHER
$USER0596,0,Tovarasa KAMALA E TOVARSUL KAMAL E TRANSHUMAN,OTHER
$USER1046,0,Suntem aici pentru Tine,OTHER
$USER1162,1,Suntem in mare pericol,OTHER
$USER0311,0,Nu e războiul nostru e al ucraneii nu avem treba,OTHER
$USER1410,0,cunosc si eu pe cineva dar nu recunoaste ca e de la vaccin....acuma ia tratament permanent. are si el palpitatii si nu poate sta in picioare cand il ia....,OTHER
$USER0203,0,Trăim și noi printre umani,OTHER
$USER0158,0,Felicitări Aurelian!,OTHER
$USER1834,0,Va iubesc si VA doresc tot binele din lume fericire sănătate să ajungeți PRESEDINTELE TARII ROMANESTI. DOAMNE AJUTA SA FIE BINE IN TARA ACEASTA SI SA AVEM PACE SI LINISTE.,OTHER
$USER0586,0,Felicitări pentru emisiune,OTHER
$USER0565,0,Azi am alimentat mașina cu coca cola,OTHER
$USER0655,0,"Buna seara Luis si domnului Europarlamentar Cristian, va urmaresc din Italia Sardegna!",OTHER
$USER0626,0,Asa este !!!!!!aveți dreptate,OTHER
$USER1236,2,Da presedintele nu este roman il doare drept acolo a vandut tara la noua ordine mondiala aka Sorors et co!!! PENIBIL,OTHER
$USER1151,1,"ORDINE??!! MONDIALA??!!! PARCA IMI SUNT CUNOSCUTE CUVINTELE DE LA ,,PANDEMIE""....",OTHER
$USER1000,0,Elena Iancu citiți pe pagina doamnei avocat Elena Radu,OTHER
$USER0099,0,daca tu prinzi un hot in casa il bati sau nu?unde i victima?,OTHER
$USER0525,2,Vrem NEUTRALITATE si PACE .Nu vrem RAZBOI . Opriti RAZBOIUL,OTHER
$USER1339,0,"Da 0,au Basarabia și AU împărțit-o în 3. 2 părți la Ucraina, Bugeacul și Bucovina de Nord, o parte ca Republica Sovietica. Dacă nu se împărțea Basarabia era o chestie extraordinara.",OTHER
$USER0596,0,PUTIN face parte din ALIANTA TERRA,OTHER
$USER0650,0,"15000 de rusi exterminati de Ukranieni, ce sa faca Putyn?",OTHER
$USER0307,0,Daca aceasta kamila ar vedea ce scriem noi despre ea nea-r bombarda primi inainte sa vina Putin,OTHER
$USER1041,0,Implicate pentru România lasă momentan Basarabia,OTHER
$USER0656,0,"Dle Lazarus ,dl Neamtu ar semna Legea Suveranitatii??? Va rog intrebati l",OTHER
$USER1326,0,Au ajuns păcatele la cer,OTHER
$USER0110,0,Normal că Putin trebuie sa aibă și Ucraina că sunt rude.,OTHER
$USER0678,0,Felicitari domnule Luis pentru emisiune..,OTHER
$USER1386,2,Si atunci de ce am intrat in NATO de 18 ani si acesti parteneri strategici nici macar viza nu ne o scoate ??,OTHER
$USER0364,0,Persona non grata.duca-se de unde a venit,OTHER
$USER0286,0,Vedeți ca e strâmb pus covorul roșu,OTHER
$USER0855,3,"ÎN ACEST CALVAR ,DOAR RUGÃCIUNEA SINCERÃ NE MAI AJUTÃ",OTHER
$USER0136,0,Gata baga altă situație tot nu se lasă motivul ? Cică acest conflict ...pai cine ne-a băgat să plătească nu tot noi Off câte mai tragem cu aceste guverne,OTHER
$USER0677,0,Dictatura Facebook,OTHER
$USER0684,0,"., ați evidențiat ""cinstea"" loviturii fără tortură dle.Cezar ! ,.. Contează! ,... și nu uitați unde este ""poziționată cămașa"" !",OTHER
$USER1636,0,Sper ca acest parinte sa fie tras de urechi si sa treaca pe mut.La fel ca cel de la Constanta care vorbea mult si prost.,OTHER
$USER0932,0,TREZITI-VA ROMANI,OTHER
$USER1721,0,Este Mult Prea tirziu. Trebuia Miscat de mult,OTHER
$USER0369,0,Tanti Crețulescu taci .... Fii sinceră către Dumnezeu către popor nu mai minți,OTHER
$USER0638,0,Ce are Bill Gate ????,OTHER
$USER0854,0,voi i-ati omarat criminalilor ucrainieni si acum dati vina pe rusi. meritati sa va rada rusii de pe fata pamantului.,OTHER
$USER1844,2,Afară din țară cu toți trădătorii și vânzătorii de țară. !!!,OTHER
$USER1747,0,NEUTRALITATE!NEUTRALITATE! NEUTRALITATE!,OTHER
$USER0713,0,Fiți serios din aer multe industrie pînă ce nu se poate crea.,OTHER
$USER0508,0,"Mascz este un gest de SUPUNERE , NU TEDPECT",OTHER
$USER0035,0,Spuneți numele d-le profesor !,OTHER
$USER1644,0,Ungaria vede discursul tău!,OTHER
$USER1441,0,Luis intreaba-ma de ce nu mai colaboreaza cu Sosoaca.mie nu vrea sa raspunda.inainte de al intreba imi raspundea .dupa ce la intreba de foarte multe ori .nu imi raspunde,OTHER
$USER0308,3,I Spania la Știri nu se pomenește nimic de refugiații care vin în România..Se vb numai de Polonia și Ungaria..Deci nu existăm..!!!,OTHER
$USER0608,0,repede sa zici ceva inainte ... sa pleci ... zi ba neamtule de fermele de copii din ucraina! de alea nu zici?!,OTHER
$USER0759,0,DIN PĂCATE CARE PRODUS ARATĂ FRUMOS ANBALAT ÎN MARHET ESTE OTRĂVIT!,OTHER
$USER1483,0,Felicitări pentru emisiune!,OTHER
$USER0526,0,Ionny Pella Adevarat broo,OTHER
$USER1075,0,ROMÎNIA TREZEȘTETE. SĂ DĂRÎMĂM GUVERNUL URGENT. CĂÇI VREA DICTATURĂ MILITARĂ.,OTHER
$USER0816,0,dl.Lazarus eu va declar paranoic.,OTHER
$USER1576,0,Unde au disparut pistoalele si munitia tarii ca nd am facut armata am carat zeci de mii de lazi la desfintari?,OTHER
$USER0189,0,"Ministru Chinez de ce nu spun de laboratorul din Whan ,sau cate laboratoare au .",OTHER
$USER0789,0,Sancțiunile asupra Rusiei va lovi pe tot globul.,OTHER
$USER1837,1,"Sunt cei înțelepți în piață, să ajungi înțelept, trebuie să fi tânăr!",OTHER
$USER0371,0,Esti prea mica sa vorbesti de Ceausescu.,OTHER
$USER0105,0,Dar nimic despre laboratoarele din Ucraina și trupele de acolo ca daia se ajută SUA cu pe la noi,OTHER
$USER0104,0,"Cine ne-a bagat pe gat armamentul, domnule Terhes?",OTHER
$USER1666,1,Benvenuto in Romania grande Angelo Georgiani!!!!!!!!,OTHER
$USER1453,0,"Pt Ermin, Cristian Terhes",OTHER
$USER0999,1,Demisia ciucă este un director și toți din fruntea țării sunt trădătorii României,OTHER
$USER1633,1,Nu se mai desteapta niciodata !Dorm de 33 de ani !,OTHER
$USER1651,0,LA PUSCARIE TRADATORII SI VINZATORII DE TARA,OTHER
$USER1855,0,Te supără adevărul?,OTHER
$USER1904,0,Trebuie imediat alegeri anticipate urgent...,OTHER
$USER1252,1,Minte cu nerușinare acest ministru a agriculturii,OTHER
$USER1386,0,"Dl.Terhes , as dori sa imi raspundeti si mie : de ce NATO daca este in defensiva , furnizeaza cu arme , Ucraina ?",OTHER
$USER1243,1,Ați spus că așa e în democrație. Dar în democrație se ține cont de nevoile românilor!,OTHER
$USER0257,0,Vand ulei și faina,OTHER
$USER1458,0,Te ai sucit grasutule,OTHER
$USER1560,0,"Felicitări ,,aveți dreptate",OTHER
$USER0628,0,Da de Iohanis nu ziceți nimic a nu știe ici sa vorbească romaneste,OTHER
$USER0090,2,"Pastorul americanofil care face opozitie controlata... se da cu noi, dar de fapt ne mână în gura lupului. El ia lumina de la stapanii sai, dar o arde ca e anti-vaccinist.",OTHER
$USER0898,2,UCRAINA DE FAPT APĂRĂ „ONOAREA” ȘI LABORATOARELE SUA,OTHER
$USER0349,0,"O vedeti pe cea ce a organizat pe teren in ucraina evenimentele din 2014 ,de atunci pana azi au murit 13 000 de ucrainieni….",OTHER
$USER1298,1,Diana Presedinte@,OTHER
$USER1594,0,Bucureșteni dormiți!,OTHER
$USER1646,1,Pe copilul meu nu pune nimeni mâna!,OTHER
$USER0266,0,Noi. Sintem. Neutri. Nu. Avem. Ce. Cauta. În. Acest. Conflict.,OTHER
$USER1329,0,Luis.ne.vom.antoarce.la.certificat.verde?Au.turbat.de.tot.ăștia?vă.rog.un.răspuns.scurt.,OTHER
$USER0150,0,Dar codul de la Nuremberg?,OTHER
$USER0664,0,Bravo Adriana!!,OTHER
$USER1548,2,Ești ales că și SIMION pentru a distruge Romania .nu ești Ortodox,OTHER
$USER0807,1,Președintele Ucrainienii să ia o decizie înțeleaptă pt poporul lui pt europa.,OTHER
$USER1774,0,ESTE PĂCĂLEALA ESTE DEJA PREA TÂRZIU,OTHER
$USER0299,0,Este foarte sigur ca o sa cheme diaspora sa lupte cu rusii,OTHER
$USER1608,0,JOS USR PNL PSD,OTHER
$USER0079,0,Lasa ca Friedman a zis ce si cum! Stim ...,OTHER
$USER1046,0,L-am deconspirat astă seară. E mai rău decât Kovesi. Consideră averea mare ca fiind ilicită,OTHER
$USER0621,0,"Dle. Chitic atenție, e un live… conduceti cu prudenta.",OTHER
$USER1471,0,"Terheş Team crezut Om mare şi Vertical!dar ai schimbat Tabãra cu criminali bil,fauci,Biden,ursula etc etc etc.",OTHER
$USER0608,0,tu pleci in texas neamtule ... e clar ... ce sa mai ...,OTHER
$USER1379,0,"Care nu stiti si nu urmariti transmisii , nu mai comentati jignind sau acuzand , in cazul acesta pe Domnul Terhes . Sau sunteti platiti ?",OTHER
$USER0217,0,toti au masca - dati le mastile jos))),OTHER
$USER1789,2,Atenție la instigatori,OTHER
$USER1278,0,"si eu tot asa ma găndesc că o să fie,o sa fie cam nașpa.",OTHER
$USER1297,0,Alin Vacariu așa.,OTHER
$USER0127,0,VOLUNTARI militari se alatura Avov......,OTHER
$USER0100,0,Bravo Aurelian adevarat crestin,OTHER
$USER1376,0,De cand si pana cand Romania e miza?...Terhes rescrie istoria ca sa dea bine cu SUA...pfff,OTHER
$USER1816,0,Nu suntem deacord sa ne ia copii in război.sa plece ei care vor război .La multi ani femei si mame frumoase!,OTHER
$USER1763,0,Neutralitate și pace .,OTHER
$USER0120,3,Domnule Neamțu spuneți și despre crimele făcute de trupele naziste Azov asupra rușilor din Donetsk !!!,OTHER
$USER1429,4,NU VAD CA RUSII SA ATACE STATE DIN AMERICA CUM AU FĂCUT-O EI ÎN IUGOSLAVIA,OTHER
$USER1495,0,Mai lasă să vb Terheș,OTHER
$USER1447,0,Ca sa intri in nato,OTHER
$USER1046,0,Terhes ce iti mai place istoria,OTHER
$USER0823,0,Eugen George Bonciog și eu,OTHER
$USER0241,5,Începe DRESAJUL,OTHER
$USER1541,0,Mihai Raduta Nu,OTHER
$USER0735,0,Bună seara domnule Luis Lazarus!,OTHER
$USER1724,0,"Ce au zis ce au facut,ca nu mai stiu nimic",OTHER
$USER1743,0,Copiii nostri nu au de ce sa moara intr-un razboi al acestui secol! Potoliti-va! Nu va mai faceti planuri pe viata nostra! Ne nastem liberi!,OTHER
$USER0244,6,"VREA SA-L CONVINGA PE IOHANIS SI PE CIUCA SA PERMITA TRECEREA PRIN SPATIUL AERIAN SI TERESTRU SA TRIMITA EI ARME ,UCRAINIENILOR ...",OTHER
$USER1767,1,Bravo Diana nu vrem război să ne lase copii in pace,OTHER
$USER0684,0,Poate un repetent...,OTHER
$USER1512,0,Sa vina Putin! Vom scăpa de hoți!,OTHER
$USER0671,0,Sa vedem câinele când o vedea alianță China -Rusia -Iran!!,OTHER
$USER0701,2,Neamțu face verificări în familiile altora ? Nu e corect să caute pe net și să devieze discuția ...Da suntem proști de buni și acceptăm mult prea multe de la unii !,OTHER
$USER0711,2,"Masti erau fabricate in Romania dar al nostru minister nici nu a vrut sa auda , le-au luat de la chinezi ca sa-si ia spaga. Mastile din Romania au fost vindute la francezi. NU STIATI ?",OTHER
$USER0752,0,Mare ....mare adevăr ! Respect !,OTHER
$USER0126,0,MULTUMIM DIN SUFLET DOMNA SENATOR SOSOACA!!! VA IUBIM!!! DIANA PRESEDINTE!!!,OTHER
$USER1481,0,"Este un război "" aranjat "" ! V-am apreciat f mult d-le Terhes dar de această dată nu ne mai spuneți nimic despre dedesubturile acestui "" război trucat ""!",OTHER
