sender,no_reacts,text,label
$USER1218,1,Eu ii dau lu Ciuca și Iohanis...că nu vin eu la lupta pentru toți proștii,INSULT
$USER2417,0,Prosti penelistii și răi,INSULT
$USER3128,0,"Băi văsîle ce nume de lache ai măi bulan,lătrarai după tot neamu tău.",INSULT
$USER4133,0,"și,Werner tace ca boul",INSULT
$USER2969,2,Avea dreptate Ovidiu Grosu ca Simion este un tradator si un ticalos meschin. Nu prezinta incredere,INSULT
$USER3021,0,"Octavia Jovanovic sa va dea Putin bombe ar fi bine, vati batut joc de Ukraina voi cu NATO al vostru si acum va temeti de Putin, nenorociti",INSULT
$USER2842,3,Ești mai prost decât prevede legea fara să știe constituția.,INSULT
$USER2408,0,JOS CRETINII SOROS BILDELBERG DIN ROMANIA,INSULT
$USER2136,1,Stați liniștit dl Lazarius... mutălăul nostru ne va băga în război în mod intenționat...are o agendă de urmat,INSULT
$USER3253,2,Lingåtori de cururi americane...,INSULT
$USER2291,2,Ba proștilor de nu va place ce zice cărați va pe pagina lui Ioha. O sa muriți prosti pentru tara asta plina de trădători și hoti,INSULT
$USER0010,0,"Puțoi, învață istorie să nu mori prost cum te-ai născut.",INSULT
$USER2481,0,DUPA CE E PROST ROMANUL E SI CU RAHATUL LA CUR...,INSULT
$USER0084,3,"ARTIȘTII KURULUI SUNT LA FEL DE CRIMINALI CA DOCTORII, CA MASS MEDIA, CA POLITICIENII",INSULT
$USER2120,0,Uite cine vorbește un prost care nu știe nimic stai parcat nebunule,INSULT
$USER0283,0,Ce proasta e asta care vb ..zici ca are și prune în gura ...,INSULT
$USER3418,0,O HSITA DE MAIDANEZI TURBATI. ARESTATI. SMENDATI. PUTINISTII. ANALFABETII.,INSULT
$USER2209,1,TOT PROST AI RAMAS,INSULT
$USER0079,0,Maniga Constantin mars pe gigi 24,INSULT
$USER3094,0,Trei pierde vara care fac show pentru înapoiați,INSULT
$USER0283,0,Care garanții porcule,INSULT
$USER2072,0,"Stai cuminte,nu e ptr. tine,golanas infatuat.",INSULT
$USER3351,0,Pe voi vorbitorii ăștia de căcat vasi trimite în prima linie a războiului din Ucraina.,INSULT
$USER0656,0,Esti limitat rau,INSULT
$USER4180,0,"Suntem în curu gol ,ce război.",INSULT
$USER2258,0,"Sandu Munteanu, tu esti idiot",INSULT
$USER1780,1,Mars! nu ti- e rusine criminal nenorocit!,INSULT
$USER3953,0,Să mă pis pe autoritățile Române !,INSULT
$USER4018,0,Terminato cu prosti,INSULT
$USER2392,0,"Lazaruse, nu am mai auzit nimic de papagalul ala de Semion si maimuta aia urlatoare Sosonela, ce se intampla cu ei?! Nu au audienta gata la razboi nu se mai pricep?! :))",INSULT
$USER0071,0,Proștilor vedeți că prindeți semnal lângă vaccinați,INSULT
$USER3641,0,"Ciuca asta este un prost fara pereche, ridicol pana in maduva oaselor cu botnita aia pe fata lui",INSULT
$USER1446,0,"Vișan, un nenorocit",INSULT
$USER0129,0,Deci mâncătorii de căcat ne spun că Ucraina a invadat rusia . Trebuie să fii bou sa faci propagandă rusească în momentele astea .,INSULT
$USER1375,0,"Noi am fost dupa opinia occidenului țară retardata cu diferența de 100 de ani care nu tebuia inclusa în circuit.Estul este depozirul bancar,banii de sub saltea.",INSULT
$USER0819,3,Noi avem chiloți rupti in cur dar aducem trupe poate facem un război cu prețul la combustibil și energie,INSULT
$USER0940,0,Zelenschii este un idiot,INSULT
$USER0076,0,"Se pare ca din tabara ""idiotilor utili"".",INSULT
$USER1213,0,"Ce sa spune , 8 martie, sictir! Vreti razboi, criminalilor!!!!!!",INSULT
$USER2839,0,Esti un dobitoc,INSULT
$USER0203,0,"Daca ea face parte din guvern, tu ești un mare prost !",INSULT
$USER1467,0,"Eu unul nu înteleg nimic din ce spune domnul Europarlamentar Globalist Terheș, sunt prea prost să înteleg cuvintele sofsticate care le exprimă!",INSULT
$USER2064,0,Vrem pe arahat la puscarie ptr tot ce a facut!,INSULT
$USER0043,0,Mars fa deraiatooo,INSULT
$USER3537,0,Jos Iohanis lnpreuna cu toți căței tai,INSULT
$USER0961,0,Gabryel Soryn esti prost si troll,INSULT
$USER4020,0,Jos cu trădătorii nenorociți JOHANIS ARAHAT CITU ȘOBOLANUL TOȚI,INSULT
$USER0359,0,Hai sictir cu stirile voastre infecte,INSULT
$USER1967,0,"Fa bashinoaso , mars la putin.",INSULT
$USER0012,0,"Mai, Puțoiule, te-ai infiltrat unde nu trebuie!",INSULT
$USER0889,0,Nu mi dau băieții mei pt nenorociți ăștia,INSULT
$USER1046,0,Vrem să câștige Rusia prostule,INSULT
$USER1437,0,"Elena Ileana Maresa E cel mai prost ,ca s.a vandut singur la globalisti ..etc",INSULT
$USER3409,0,Gelu Harani nici nu ar trebui să vb ești un prost și mai și pui frână,INSULT
$USER2836,0,Prost este fiul maicati,INSULT
$USER0867,2,Moderatoareo du-te și mai fă un vaccin ai uitat când spuneai să ne vaccinăm acum vrei război cu rușii marș,INSULT
$USER0400,0,De ce joacă teatru? Teatru joacă nenorociți care îi susții.Si i-si bate joc de noi.Rusine,INSULT
$USER0351,0,Se duce la prost,INSULT
$USER2021,1,Ne vrea binele are copii ca poporul român aia vrea Pacee idioată ce ești!!,INSULT
$USER4327,1,Draga mea nu mai lătra că latră Degeaba tu știi foarte bine că faci parte din guvern de sus de acolo și știu că a fost totul o manevră cu coronavirus Te pup și te respect,INSULT
$USER4134,0,BAI BOULE DE IOHANNISE AI CRESCUT TU COPII NOȘTRI BOULE!!,INSULT
$USER1436,0,"Ori ești prost ori ești speriat, Terhesule ?",INSULT
$USER3602,0,unde sînt televiziunile de cacat ce dau stiri mincinoase,INSULT
$USER2403,0,2 proști! Mars pe front!,INSULT
$USER2569,0,Ce cauti pe pagina doamnei ?...multi prosti pe lumea asta esti unul din ei,INSULT
$USER2503,0,Zeci de cisterne de carburant sau donat către Ucraina și acum recuperează de la noi proști din țară,INSULT
$USER0630,0,"Bai elevatule care esti, sa stii ca ne plictisești cu discursul tau pompos si lipsit de actualitate.",INSULT
$USER2500,0,Mai ales martalogul de chiriac,INSULT
$USER2085,0,Rusofil idiot.!,INSULT
$USER0064,0,Pt niște reduși suferă toți!,INSULT
$USER1513,0,"Măciuca e jalnic ,e prost ca noaptea!",INSULT
$USER0124,0,Nu fi prost ca ceilalti,INSULT
$USER3293,0,Mars trompeta putinista,INSULT
$USER1467,2,"Adevărat Dl.Terheș, noi suntem tâmpiți",INSULT
$USER1920,0,Nu e războiul nostru destul ne a sărăcit guvernele de 32 de ani nu vrem sa neoara părinții copii bunicii pentru niste masoni nenorociti,INSULT
$USER0400,0,Noi nu avem frica de Rusia.Avem frica de nenorociți astea din Uniune si nato.Ca ne distruge tara definitiv.,INSULT
$USER3317,2,Bravo aur bravo aur ???? Ma ce bravo ce a facut handicapatu asta de il felicitati asa ca striga libertate ???? Sunteti mai handicapat ca el,INSULT
$USER1394,2,Ce prost e TERHEȘ,INSULT
$USER4191,0,POTI DIANA SA AI SI EXPLICI ...DEGEABA AI TRIMITI CA TOT NU IL DUCE BILA,INSULT
$USER3015,0,Arahat si clika vor sa ne informam cu fake news doar din surse oficiale,INSULT
$USER2842,0,Ciprian Boabes ..mai păduche blindat..purice pricăjit..stai potolit că ești nesemnificativ..ca tine am uscați in pod o groaza..,INSULT
$USER1781,2,"Cu tine în frunte, Fefeleago!",INSULT
$USER2348,0,Bine spus Diana … mulți prosti are țara asta … nui ajuta creierul deloc …,INSULT
$USER1247,0,"Prostalaul ăsta care nu știe să vorbească bine Românește, este îngrijorat să nui închidă cineva pagina lui se socializare... ""Mare gradina ta Doamne""",INSULT
$USER3106,0,Ori ești proastă ori Nebună fă-ți un control psihologic!!,INSULT
$USER1450,2,O căruță de idioți care cred că USA e scot din Căcat din rahatul care nea băgat U. s. a.. spre wc mondial !,INSULT
$USER0356,0,S-o pupi in fund pe Rusia broscoiule de chiriac bulbucat,INSULT
$USER3804,0,Rusine mare vr război nenorociti,INSULT
$USER2427,0,Sunt handicapați spirituali!,INSULT
$USER1189,0,Guvern de cacat,INSULT
$USER0298,1,"Taci mă opturatule, americanii au atacat zeci de țări și nu v-ați deranjat pieleanul p.... i",INSULT
$USER4319,0,"Stai acolo unde esti,ca esti prost destul si analfabet pe deasupra!",INSULT
$USER2227,0,Ramona univers tu bati câmpii proastă calitate superioara,INSULT
$USER3115,0,Sa ma pis pe politika voastra,INSULT
$USER4269,0,Cu asa lume proasta nu mai dam noi înainte.,INSULT
$USER2760,2,V-ați antalnit tusea și jungiu,INSULT
$USER3173,0,"Bine le-ai zis! ""Marș!"" le-aș fi spus și eu.",INSULT
$USER0143,0,INCEPE SA NU-I PUPI IN CUR PE AMERICANII SI TE VOM IUBI DIN NOU,INSULT
$USER2178,0,Suntem niște dobitoci,INSULT
$USER2108,0,Si tu ce vrei acuma razboi cu Ukraina Lingaule,INSULT
$USER2488,3,Mars la Latrina 3..,INSULT
$USER0114,0,"Alina Macsim toți sunt criminali ….. TOȚI !!!!!!nu sunt pt noi niciunul , nu ca dați energia lor căci sunt toți vampiri din păcăte ,,,,sorry",INSULT
$USER0203,0,"Lili Ruse, ce dracu noroc ai ? Cat de importanta ești tu lingușitoare o ?",INSULT
$USER2766,0,Dm.Coarnă e un om extraordinar păcat că e într-un partid de pușcăriași în libertate! Locul tău nu e lingă acești golani.din PSD. FSN.,INSULT
$USER2973,0,"D-Zeu Chiar ca trimite moartea dupa cei prosti,oi,hiene,Globalisti si prostituati",INSULT
$USER2669,2,Ma pis pe razboiul vostru,INSULT
$USER3921,0,Baaaa jandarmeriea puli lasati oameni sa ceara drepturile ca suntem an pragu disperari nau treminat parlamentari de care conduce tara,INSULT
$USER0357,0,"Doi lîngăi cerșesc un ciolan,",INSULT
$USER0871,0,"Au apărut trolii sa denigreze , uitați-vă la haznaua 3 la jocuri pe calculator .",INSULT
$USER3276,0,Iarăși terminata asta de Lili?,INSULT
$USER3458,0,Cati idioti pe lumea asta !,INSULT
$USER0671,3,Tu ori ești prost ori faci pe prostul dar știi bine că America e ciuma omenirii.,INSULT
$USER0695,2,"Înainte de a fi război, să-i dăm jos pe dobitoci.",INSULT
$USER0766,0,"Ieri o rachetă a nimănui a colpit partea întunecată a lunii, ştiri de BULLSHIT a tuturor mâncătorilor de BULLSHIT din LUME !",INSULT
$USER1282,1,Marș criminalilor,INSULT
$USER2678,0,Iar manipulati populatia bai dobitocilor ?,INSULT
$USER2051,0,Au intrat si prosti pe aici.,INSULT
$USER2828,0,"Adormit-o trezeste-te, cretina esti tu",INSULT
$USER2348,0,"Ai dreptate Diana … așa este toți prosti , incompetenți … idioți",INSULT
$USER0305,0,Cristian Tutu sa pisat pe ia de emotii,INSULT
$USER2892,0,"Pai tu ce faci gasco , pemtru al tau ?! ....tocmai , ca o intereseaza de toata natiunea romana ! .....dar voi sunteti prea prosti sa pricapeti !!!",INSULT
$USER1197,0,Le tremura chiloții americanilor și Uniunea Europeană armata de rahat.,INSULT
$USER2250,1,"Radeti voi radeti, dar i a întrebat-o l pa Isărescu de ce a refuzat! Sa vedem daca mai puteti sa radeti așa! Cand ai niste proști care nu stiu decât să distrugă se vede rezultatul!",INSULT
$USER1043,0,Nu rade bosorogule ca noi avem viata inainte probabil si copii tai urmareste cu atentie ce se intampla in lume nu mai manca cacat idiot batran,INSULT
$USER0043,0,"Stefan Asavinei oarba dupa tine,dezaxatule!",INSULT
$USER1318,0,Taci ca ești prost .... .,INSULT
$USER3940,0,"Oameni buni, asta e o inregistrare...nu e niciun protest azi...nu mai fiti fraieri",INSULT
$USER0601,0,PROSTII AU SCHIMBAT SI DRAPELUL ...CAT DE PROSTI POT FI,INSULT
$USER3174,0,Dumy Dumy Cnst sa vede ca esti prost crescut,INSULT
$USER0695,0,Suntem cur gol înaintea sărăciei.,INSULT
$USER1541,0,Myryam Myryam Hai mars cu manipularea,INSULT
$USER4336,0,Au nevoie de prosti sa vazu,INSULT
$USER3464,0,De ce nu raspunzi iohanis vezi tara cât strigă? Jos porcilor din guvern,INSULT
$USER2971,0,Vorbeste frumos fa!,INSULT
$USER2240,2,De unde ști tu băi Lazarus că Putin omoară oamenii din Ucraina ? și nu sunt infiltrați americanii și NATO ? Hai MARȘ !,INSULT
$USER1536,0,Numai prostii accepta tot...si asta au facut.,INSULT
$USER0057,4,"Ce cauți aici pe pagina ei să caști gura aici ? Hai,valea...",INSULT
$USER2435,0,"Ferekiu cel mai mare rahat un kăkăcios , eu vreau să vin la armată , să merg la război săi apar ..........",INSULT
$USER3277,2,Rusine Rusiei este o tara de cacat care vrea sa bage frica an 0ameni putin oricum moare,INSULT
$USER1723,0,Intra la buncare si pe copiii lor ii trimit afara sa se salveze..nenorocitii !,INSULT
$USER0139,0,Ro exit..! Si Ungaria si Polonia vor iesi din troaca porcilor..!,INSULT
$USER0400,0,"Da nenorociți,și corupti întrerupt distribuirea emisiuni.Sintem cenzurati.",INSULT
$USER0124,2,Nu va mai etalati prostia,INSULT
$USER2462,1,Sunt multi proști,INSULT
$USER2476,1,"Chiar sunt proști frați noștri români, MI-E SILĂ ....DE GÂNDIREA CARE O AU UNI ROMÂNI...PTUI.....CE NEAM AM AJUNS !!!!!",INSULT
$USER0313,0,RAZBOIUL LOR....NU AL ROMANILOR.... PROSTILOR...R.TV.,INSULT
$USER1815,0,"Niște hoți și ticăloși, jos cu ei",INSULT
$USER2265,0,"Doru Pistritu de ce? Ca spune lucrurilor pe nume, si poate,poate s o trezi tot prostul?",INSULT
$USER0457,0,Marș la coteț Chiriac ..ești un dobitoc...,INSULT
$USER2794,0,Angell Angelik marș la puțin!,INSULT
$USER3935,0,Felicitări !Să ieși cu toți in strada. .....asta merită nenorociți care ne conduc!,INSULT
$USER0297,0,ce oameni idioti ..asta este facebook .. duceti va si mai cumparati motorina idiotilor,INSULT
$USER2440,4,"O jignesc pe doamna Șoșoacă, doar niște oameni care nu fac doi bani. Sunt niște inculți !",INSULT
$USER4012,0,NENOROCITILOR PE cine aparati,INSULT
$USER2011,0,Ba militan nenorocit vezi ca nu mai mult,INSULT
$USER2294,0,"Le zici bine ,le aplici și celor care nu pricep că totul e făcătură pentru prosti !",INSULT
$USER2794,2,Trei rahați alterati!,INSULT
$USER2533,1,Și tu unul din prostii care cumpărau hârtie igienica acuma 2 ani cu tiru iar acuma cu pungile benzina!,INSULT
$USER1983,0,Esti tare prost,INSULT
$USER0505,0,Marși căței ai globaliștilor,INSULT
$USER4060,0,Lăsați-o să treacă boilor,INSULT
$USER3550,0,Ba esti cel mai prost parlamentar vine razboiu pe noi si taie iti in arde de minting,INSULT
$USER2973,0,"Prostituatilor care comentati Aiurea aici,va vizitez Prostilor",INSULT
$USER0065,0,Asculta mai Mircea daca nu îți place nu te uita și critica ești un prost și un nimeni,INSULT
$USER1346,0,"Dobra Daniel o să se plimbe puțin toată Europa cu tancu eunucule, Marș cu ideile tale!",INSULT
$USER2143,0,Plina lumea de prosti inteligenti!,INSULT
$USER1383,4,"Terhes, tu-ai dat arama pe fata, Bidonule!!! Ma insel, sau ai cetatenie Americana?",INSULT
$USER4062,0,Nu e de acum mâncați cacat ca de obicei,INSULT
$USER0690,0,Doar lingăi americanilor,INSULT
$USER0830,1,Baiii nenorocitilor si America a respectat dreptul international in Irak si a fost sanctionata in vre-un fel?dar irakienii nu-si aparau tara?pe aceia i-ati uitat?,INSULT
$USER0100,0,Sa ma ierte Dumnezeu greu era atunci comunism nenorocit de la 89 tot rau numai guverne false au vandut tara,INSULT
$USER1943,0,ATI FURAT TOATA VIATA VOASTRA PISA-M-AS IN GURA VOASTRA SA MA PIS SI DUPA AIA SA MA CAC,INSULT
$USER3287,0,Jos criminali jos mafia jos guvernul mincinos și plin de mafie și criminali și incopetenti și lacomi după avere și interese personale!,INSULT
$USER0690,0,În România nu se poate că sunt prea mulți papagali,INSULT
$USER2736,0,"Nu vor sta acești nenorociți la nici o masa cu nimeni la o invitație a voastră, pentruca se vor face de rasul, rasului mincinoșii!",INSULT
$USER2794,0,Angell Angelik marș la Putin!,INSULT
$USER4196,0,MUTU KLAUS IOHANES E UN PERVERS UN CRIMINAL,INSULT
$USER4041,0,Sa-i trimită la război acolo sânt vaide capul lor de prosti,INSULT
$USER0755,0,Jurlanisti puli lasati draqu politica k Nu e de voi,INSULT
$USER3317,0,Prosti la protest,INSULT
$USER0870,1,Mă țara arde și voi vorbiți numai minciuni și favorizați guvernul ăsta nenorocit și corupt,INSULT
$USER0684,0,"..""recensamintul"" este un căcat ABUZIV , parte a scenariului GENOCIDAR ! ,...PORTOFEL DIGITAL .",INSULT
$USER1136,0,Uuuuuuuuuuuuuuuso ia dracu pe codrita,INSULT
$USER1238,0,Sa veniti sa va votam nemernicilor,INSULT
$USER0322,1,Sal trimeti pe arahat pe front,INSULT
$USER1837,0,"Mucurestenilor rușine să vă fie ,aveți ouă sub cur !Dormiți somnul de veci !Neutralitate !",INSULT
$USER0540,2,Mars ba Chiriac ești un ticălos,INSULT
$USER0236,3,Da!Ne căcăm pe noi de mândrie! Nenorociților,INSULT
$USER2909,0,"Daca esti proasta de mica, cand cresti doar te joci...vai de capul tau....",INSULT
$USER1615,0,"Pt că au luat bani nenorociți , ne-au vândut cale niște oii",INSULT
$USER1225,0,Să le tragem basca la acești derbedei !!,INSULT
$USER0633,0,Silviu Caraba marș,INSULT
$USER0369,0,Va fura imagine oameni uni .. D Trump .. nu-i primea și nu-i bagă în seamă . Mars jurnalista te asemeni cu ei ...,INSULT
$USER1170,1,Da tu Beti cea urata de la Naspa Tv dc vorbesti asa lejer doamnelor si domnilor???,INSULT
$USER0690,0,Au plecat de sărăcie că de papagali n-eam săturat,INSULT
$USER3183,0,Iohanis il apara pe Arahat,INSULT
$USER1046,0,Păi bă nefericitule ...Istoria e doar ce îți convin ție,INSULT
$USER0969,0,Gibo Adriana Dobitoacă ești TU.,INSULT
$USER2372,2,Bideu nu e capabil de o discutie cu nimeni. E mai putin decat o marioneta.,INSULT
$USER3750,0,Ce de prosti sunt!,INSULT
$USER1806,0,Iar o filmati pe proasta de sosoaca,INSULT
$USER0283,0,Uite doi prosti,INSULT
$USER0888,4,"Cind s-a făcut scutu ne-am condamnat singuri ca popor, din cauza acestor politruci care i-au pupat în cur pe Americani, stați liniștiți ca nu au grija noastra",INSULT
$USER0492,0,Numai băgați în seamă idioții,INSULT
$USER2558,0,"Ce romanca eşti tu mă..te esti cu ruşii, marş acolo!",INSULT
$USER1323,1,Băi tv de căcat,INSULT
$USER2398,0,Eu cred ca au ramas in tara doar analfabetii,INSULT
$USER4169,0,Mai era şi alt prost român cu Maciucă.,INSULT
$USER0867,0,Voi ăștia care lătrați la tv văd că vă pricepeți la razboi mergeți în Ucraina cu arma în mână și la razboi cu voi,INSULT
$USER3618,0,Marea adunare a prostilor,INSULT
$USER0470,0,Ooooalele ce de deștepți paicia,INSULT
$USER3586,0,Masmedia de cacat,INSULT
$USER0900,0,"Aaaa...a apărut deșteptul de Vișan, să descurce ițele...",INSULT
$USER2747,0,Gabriel Trifa Mars javra,INSULT
$USER4272,0,Ești în paralele duduie,INSULT
$USER0042,0,Marius Romila criminal este Johanis !!! Cretinule !,INSULT
$USER0703,0,Robert Gheorghe Moraru Ești prost de behăi....,INSULT
$USER0700,2,Ești un BOU MARE!!!,INSULT
$USER3335,0,Ce prost ești cum te mai tine pământu,INSULT
$USER1347,0,"George ar fi bine să se unească cu Diana și d-nul Terheș ,împreună ar fi o adevărată forță care să ne scape de aceste năpârci si demoni de la putere !",INSULT
$USER0473,0,"Costi, ăsta este,, geniul Carpaților "" știe tot ce mănâncă guvernanții la wc.",INSULT
$USER0283,0,"Vine o proasta care ne baga în război,iar lacheii noștri sunt entuziasmați",INSULT
$USER2489,3,Băi hai sa ne unim și sa fugărim toți cretinii sa ne luam țara in mâni,INSULT
$USER4285,3,Radu Tudor ăla este mare nenorocit și mincinos,INSULT
$USER0322,2,Gabriel Trifa off.. De asta se duce dracu tara asta!! Pisorcosi usr-iti ca tine.. Marș trotineta de om!!,INSULT
$USER2861,0,Respect Coarna ca tu Dian-o latri mult prost si fara rost,INSULT
$USER4307,0,Un lingău ordinar!,INSULT
$USER1236,0,"100% si religia este plina de prosti, si politica plina de mafioti extraordinar dom'le la ce s-a ajuns",INSULT
$USER0137,0,Da laboratoarele Terhes ? Tot minciuna ? Mars ca puti,INSULT
$USER0163,0,"Un actor prost , si-a băgat tara în război",INSULT
$USER3869,0,"Copii voștri vor muri pentru boul de iohanis, ieșiți in strada",INSULT
$USER1177,1,"Mai schimba/ți ochelarii , ca parca ești baba-Cloanța !",INSULT
$USER0605,0,Esti prost de dai in gropi tramvaiuleeeeee,INSULT
$USER3286,0,Maria Cristogel adevărat! HAI SICTIR DE USR-IST,INSULT
$USER0223,0,Cât o fi ăștia din parlament dar cât dar cât căcat mâncați și televiziunile astea,INSULT
$USER0839,1,Zelenski = nemernic. Nici un președinte nu.si lasă tara în război oricât ar pierde.,INSULT
$USER2639,0,"cine a fost inteligentul care a propus asa ceva,adica cu toti mosii la razboi!",INSULT
$USER0867,1,Ciutacule nu îl pupai tu in cur pe rafila,INSULT
$USER2453,0,"Diana,proștii care conduc se folosesc de proștii care s-au vaccinat și de proștii care cumpără benzină",INSULT
$USER0324,3,"Vai de voi!!!Sunteți jalnici, halal presă!!Sunteți pișati pe voi de atâtea emoții!!!",INSULT
$USER1034,3,"Simion e un trepadus tradator al tarii! Partidul lui "" aurit"" joaca o facatura de rol nationalist. Nimic nationalist la acest Simion",INSULT
$USER0286,0,"Cu ce sa ne sprijine ma proasto ? Ca ei sunt primii care vor fugi ,defapt iohanis și după ei",INSULT
$USER2216,1,Unii stau si latră fără să gîndească și știți cum este? După război mulți......se arată...!,INSULT
$USER3181,0,"Drodații ,analfabeți vă jignesc pentrcă sunt plătiți bine.Să vă pupe în cur !",INSULT
$USER1577,0,Sa se duca jandarmi la razboi cini lui iohanis,INSULT
$USER2950,0,Mananci numai cacat,INSULT
$USER3536,0,"Calea Liliana, vaiiii, ești prea proasta pentru secolul asta.",INSULT
$USER0847,0,ba mata stie ca rsti prost daca nu afla acuma tu ce voiai sa il pupe in cur pe Putin omul este un erou,INSULT
$USER1267,0,Tradatori nenorociti iară faceți jocurile ocultei mondiale pe spatele poporului,INSULT
$USER4124,0,Am zis că Iohannis ne va băga în război căcatul,INSULT
$USER1036,0,Ce facultate ai boule,INSULT
$USER1465,2,Țara noastră nu trebuia sa întra în UE..nouă nu ne lipsește nimic..doar ca avem mulți proști care ne conduc..,INSULT
$USER1762,0,"Bulă, SICTIR. Mars la somn",INSULT
$USER3993,0,Bravooooo George nu vă lăsați intimidați de derbedei din jandarmerie și poliție. Vrem capul lui Iohannis și al acoliților lui.,INSULT
$USER0400,0,"Nebun,si prost esti tu .",INSULT
$USER0292,0,PUPINCURIȘTILOR,INSULT
$USER0716,0,Esti prost bade? De ce rostesti vorbe grele??,INSULT
$USER2498,1,Proști cu drapel!,INSULT
$USER1552,0,EU IN locul lui as demisiona din kk de U E..Nu stiu la ce mai continua.Ptr ce .》》》Lasă te domnule dragă ..demisionează ..ca nu ne convine noua u e vostru! Clar ca bună ziua,INSULT
$USER0832,3,Marș mincinoșilor.,INSULT
$USER1394,0,Mă tu ești prostTERHEȘ,INSULT
$USER3591,0,Jandarmeria sa duca dracului la sparanghel sal pupe in cur nenorociti,INSULT
$USER2417,0,Vai ce popor prost asa ceva nu a avut România Rrosti rău,INSULT
$USER4315,1,"Ciuca, da-ti chilotii jos, ca ne-ai umplut de cacao! Ne rade Polonia!",INSULT
$USER0987,0,Păi sunt plătiți bine trăiesc bine porci,INSULT
$USER0400,0,Gabryel Soryn Eu i-ti pun o intrebare?Stie mata ca esti prost?,INSULT
$USER0883,0,Chiriac Şi totii NİSTE BOİ BALTİİ,INSULT
$USER2576,0,Eu nu ma mai uit la niciun program cu știri false ne au panicat părinții niște nenorociți,INSULT
$USER1036,0,Lazarus MARE PROST MAI ESTI,INSULT
$USER3762,0,Fraierul ăla dc poarta masca??,INSULT
$USER0466,0,Prostul de chiriac stie tot prima era cu domnul covid acu domnul razboi,INSULT
$USER2404,0,ea vede ca parlamentarii dorm dar demonstrați ca nu toți din parlament dorm și sinteza prosti,INSULT
$USER0300,0,Asa de proasta esti chiar nu vezi realitatea ?,INSULT
$USER0558,0,Prost să fi să vi să aperi pe hoți,INSULT
$USER1722,0,Dati afara porci,INSULT
$USER2536,0,Acest Fenechiu este trădătorul lui DD. Un casalot .,INSULT
$USER0788,0,Dancu mars la cfr cluj..esti 0 barat,INSULT
$USER3021,0,Sosoaca e un agent al cacatilor de rusi,INSULT
$USER2875,0,LAZARIUS TU ESTI PROSTU PROSTILOR,INSULT
$USER1029,0,Mai george chear ca esti un papagal mai taci din gura,INSULT
$USER1694,0,Va dați seama dacă Iohanis cacatu pizdi a ajuns sa al amenințe pe Puțin in ce hal am ajuns,INSULT
$USER3447,0,Gorge sîntem cu tine ca nenorociți ne transformat în sclavi lor ne lot tot si aerul nulă lot arafat cu MULȚI,INSULT
$USER3720,0,Ba idiotule cine dracu tea trimis să oprești un protest pașnic,INSULT
$USER0474,3,Doi handicapați,INSULT
$USER1433,0,Iesiti din live si lasati l pe nenea asta sa manance cacat singur..,INSULT
$USER2154,0,A trimis fatalai,INSULT
$USER2752,0,"Lingai, pupincuristi,,mincati cacat cersetori dracu cu ia in frunte",INSULT
$USER3955,0,Bine Simion. Tot asa si scăpăm de nenorociti,INSULT
$USER2417,0,O tara de dobitoci care suporta criminalii de la putere,INSULT
$USER0297,0,Tu sa iesi .. prostia este la tine . Fufi si cumpara motorina duduie,INSULT
$USER0466,0,La cat de inteligent bidon normal sa aiba langa el doi prosti,INSULT
$USER1085,0,Vedeți până unde duce prostia politrucilor care sunt la conducerea Românie!!!!,INSULT
$USER0820,0,Bai prostilor vreti rozboi?iesiti toti bai,INSULT
$USER2021,0,Ești proastă atunci,INSULT
$USER0545,0,Sa ma pis pe doamna HARIS și pe IOHANIS,INSULT
$USER1893,0,Niște nenorociți ne bagă in pământ,INSULT
$USER2676,2,Asta am zis și eu mă bag și eu să dea arme sa mergem sa terminam mai întâi cu ei așa eliberam țara de toți nenorocitii care o conduc,INSULT
$USER0820,1,Pierde timp zenesky obiectivul e asta ea la misto pe putin cu america pulii sale,INSULT
$USER1166,4,"Daca ne duceti in razboi, sa va aparati, noi plecam prostilor",INSULT
$USER4254,0,Taci din gura proasta lumi,INSULT
$USER4176,1,Doar prostii va înjură o persoana inteligentă ar trebui să-și pună semne de întrebare,INSULT
$USER0271,0,"Jos poliția , rușine Dacă era un protest pentru Ucraina era bine , nenorociților ???",INSULT
$USER1198,0,Domnita vă rog dați le bilete de incorporare idioților din parlament și arma în mana pentru linia 1 în frunte cu Iohanis cap de guma,INSULT
$USER2842,2,Domnilor Troli mergeți la Latrinele TV că încep jocurile video..Hai in sir indian..,INSULT
$USER2928,3,Sa știți ca în Constanța sunt mulți prosti care poarta masca,INSULT
$USER1702,0,"Imbecil esti tu, pentru ca nu cunosti nici legea Romaniei, si nici legea Europeana .....asa ca mai bine retrageti jignirea boule",INSULT
$USER2348,0,Spune la tv acum exact ce ai spus tu Diana …. Ca poporul a fost fraierit la pompă … ce romani prosti,INSULT
$USER4068,0,DEMISIA hoților din guvern IOHANNIS ARAFAT CÂȚU ORBAN TOȚI HULIGANI NENOROCIȚI MAFIOȚI!,INSULT
$USER0800,0,MARȘ LA WC CĂ EȘTI PLINĂ...,INSULT
$USER4136,0,Ai lasat mastile si ai inceput cu razboiele autostiitoare care esti toti suntem prosti nu mai tu sti toste Estu de legat,INSULT
$USER2909,2,"Pofta buna!! daca esti prost de mic, cand esti mare doar te joci",INSULT
